BML^J,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 4),,,
BML^L,Bank of America Corporation Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series 5),,,
BMO,Bank Of Montreal Common Stock,,,
BMY,Bristol-Myers Squibb Company Common Stock,,,
BNED,Barnes & Noble Education Inc Common Stock,,,
BNL,Broadstone Net Lease Inc. Class A Common Stock,,,
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,,,
BNY,BlackRock New York Municipal Income Trust,,,
BOAC,Bluescape Opportunities Acquisition Corp. Class A Ordinary Shares,,,
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,,,
BOH,Bank of Hawaii Corporation Common Stock,,,
BOOT,Boot Barn Holdings Inc. Common Stock,,,
BORR,Borr Drilling Limited Common Shares,,,
BOX,Box Inc. Class A Common Stock,,,
BP,BP p.l.c. Common Stock,,,
BPMP,BP Midstream Partners LP Common Units representing Limited Partner Interests,,,
BPT,BP Prudhoe Bay Royalty Trust Common Stock,,,
BQ,Boqii Holding Limited American Depositary Shares representing Class A Ordinary Shares,,,
BR,Broadridge Financial Solutions Inc.Common Stock,,,
BRBR,BellRing Brands Inc. Class A Common Stock,,,
BRC,Brady Corporation Common Stock,,,
BRFS,BRF S.A.,,,
BRK/A,Berkshire Hathaway Inc.,,,
BRK/B,Berkshire Hathaway Inc.,,,
BRMK,Broadmark Realty Capital Inc. Common Stock,,,
BRO,Brown & Brown Inc. Common Stock,,,
BRT,BRT Apartments Corp. (MD) Common Stock,,,
BRX,Brixmor Property Group Inc. Common Stock,,,
BSA,BrightSphere Investment Group Inc. 5.125% Notes due 2031,,,
BSAC,Banco Santander - Chile ADS,,,
BSBR,Banco Santander Brasil SA American Depositary Shares each representing one unit,,,
BSD,BlackRock Strategic Municipal Trust Inc. (The) Common Stock,,,
BSE,Blackrock New York Municipal Income Quality Trust Common Shares of Beneficial Interest,,,
BSIG,BrightSphere Investment Group Inc. Common Stock,,,
BSL,Blackstone Senior Floating Rate Term Fund Common Shares of Beneficial Interest,,,
BSM,Black Stone Minerals L.P. Common units representing limited partner interests,,,
BSMX,Banco Santander Mexico S.A. Institucion de Banca Multiple Grupo Financiero Santander Mexico,,,
BSN,Broadstone Acquisition Corp. Class A Ordinary Shares,,,
BST,BlackRock Science and Technology Trust Common Shares of Beneficial Interest,,,
BSTZ,BlackRock Science and Technology Trust II Common Shares of Beneficial Interest,,,
BSX,Boston Scientific Corporation Common Stock,,,
BSX^A,Boston Scientific Corporation 5.50% Mandatory Convertible Preferred Stock Series A,,,
BTA,BlackRock Long-Term Municipal Advantage Trust BlackRock Long-Term Municipal Advantage Trust Common Shares of Beneficial Interest,,,
BTI,British American Tobacco  Industries p.l.c. Common Stock ADR,,,
BTO,John Hancock Financial Opportunities Fund Common Stock,,,
BTT,BlackRock Municipal 2030 Target Term Trust,,,
BTU,Peabody Energy Corporation Common Stock ,,,
BTZ,BlackRock Credit Allocation Income Trust,,,
BUD,Anheuser-Busch Inbev SA Sponsored ADR (Belgium),,,
BUI,BlackRock Utility Infrastructure & Power Opportunities Trust,,,
BUR,Burford Capital Limited Ordinary Shares,,,
BURL,Burlington Stores Inc. Common Stock,,,
BV,BrightView Holdings Inc. Common Stock,,,
BVH,Bluegreen Vacations Holding Corporation Class A Common Stock,,,
BVN,Buenaventura Mining Company Inc.,,,
BW,Babcock & Wilcox Enterprises Inc. Common Stock,,,
BWA,BorgWarner Inc. Common Stock,,,
BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.,,,
BWSN,Babcock & Wilcox Enterprises Inc. 8.125% Senior Notes due 2026,,,
BWXT,BWX Technologies Inc. Common Stock,,,
BX,The Blackstone Group Inc. Common Stock,,,
BXC,Bluelinx Holdings Inc. Common Stock,,,
BXG,Bluegreen Vacations Corporation Common Stock,,,
BXMT,Blackstone Mortgage Trust Inc. Common Stock,,,
BXMX,Nuveen S&P 500 Buy-Write Income Fund Common Shares of Beneficial Interest,,,
BXP,Boston Properties Inc. Common Stock,,,
BXP^B,Boston Properties Inc. Depositary Shares each representing 1/100th of a share of the Issuer's 5.25% Sockeries B Cumulative Redeemable Preferred St,,,
BXS,BancorpSouth Bank Common Stock,,,
BXS^A,BancorpSouth Bank 5.50% Series A Non-Cumulative Perpetual Preferred Stock,,,
BY,Byline Bancorp Inc. Common Stock,,,
BYD,Boyd Gaming Corporation Common Stock,,,
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,,,
BZH,Beazer Homes USA Inc. Common Stock,,,
BZM,BlackRock Maryland Municipal Bond Trust Common shares of beneficial interest,,,
C,Citigroup Inc. Common Stock,,,
C^J,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg,,,
C^K,Citigroup Inc. Dep Shs Repstg 1/1000th Pfd Ser K,,,
C^N,Citigroup Capital XIII 7.875% Fixed rate Floating Rate trust Preferred Securities (TruPS),,,
CAAP,Corporacion America Airports SA Common Shares,,,
CABO,Cable One Inc. Common Stock,,,
CACI,CACI International Inc. Class A Common Stock,,,
CADE,Cadence Bancorporation Class A Common Stock,,,
CAE,CAE Inc. Ordinary Shares,,,
CAF,Morgan Stanley China A Share Fund Inc. Common Stock,,,
CAG,ConAgra Brands Inc. Common Stock,,,
CAH,Cardinal Health Inc. Common Stock,,,
CAI,CAI International Inc. Common Stock,,,
CAI^A,CAI International Inc. 8.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,,,
CAI^B,CAI International Inc. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,,,
CAJ,Canon Inc. American Depositary Shares,,,
CAL,Caleres Inc. Common Stock,,,
CALX,Calix Inc Common Stock,,,
CANG,Cango Inc. American Depositary Shares  each representing two (2) Class A Ordinary Shares,,,
CAP,Capitol Investment Corp. V Class A Common Stock,,,
CAPL,CrossAmerica Partners LP Common Units representing limited partner interests,,,
CARR,Carrier Global Corporation Common Stock ,,,
CARS,Cars.com Inc. Common Stock ,,,
CAS,Cascade Acquisition Corp. Class A Common Stock,,,
CAT,Caterpillar Inc. Common Stock,,,
CATO,Cato Corporation (The) Class A Common Stock,,,
CB,Chubb Limited  Common Stock,,,
CBAH,CBRE Acquisition Holdings Inc. Class A Common Stock,,,
CBB,Cincinnati Bell Inc. Common Stock,,,
CBB^B,Cincinnati Bell Inc. Preferred Stock,,,
CBD,Companhia Brasileira de Distribuicao American Depsitary Shares; each representing one Common Share,,,
CBH,Virtus AllianzGI Convertible & Income 2024 Target Term Fund Common Shares of Beneficial Interest,,,
CBRE,CBRE Group Inc Common Stock Class A,,,
CBT,Cabot Corporation Common Stock,,,
CBU,Community Bank System Inc. Common Stock,,,
CBZ,CBIZ Inc. Common Stock,,,
CC,Chemours Company (The) Common Stock,,,
CCAC,CITIC Capital Acquisition Corp. Class A Ordinary Shares,,,
CCEP,Coca-Cola European Partners plc Ordinary Shares,,,
CCI,Crown Castle International Corp. (REIT) Common Stock,,,
CCIV,Churchill Capital Corp IV Class A Common Stock,,,
CCJ,Cameco Corporation Common Stock,,,
CCK,Crown Holdings Inc.,,,
CCL,Carnival Corporation Common Stock,,,
CCM,Concord Medical Services Holdings Limited ADS (Each represents three ordinary shares),,,
CCO,Clear Channel Outdoor Holdings Inc. Common Stock,,,
CCS,Century Communities Inc. Common Stock,,,
CCU,Compania Cervecerias Unidas S.A. Common Stock,,,
CCV,Churchill Capital Corp V Class A Common Stock,,,
CCX,Churchill Capital Corp II Class A Common Stock,,,
CCZ,Comcast Holdings ZONES,,,
CDAY,Ceridian HCM Holding Inc. Common Stock,,,
CDE,Coeur Mining Inc. Common Stock,,,
CDR,Cedar Realty Trust Inc. Common Stock,,,
CDR^B,Cedar Realty Trust Inc. 7.25% Series B Cumulative Redeemable Preferred Stock,,,
CDR^C,Cedar Realty Trust Inc. 6.50% Series C Cumulative Redeemable Preferred Stock,,,
CE,Celanese Corporation Celanese Corporation Common Stock,,,
CEA,China Eastern Airlines Corporation Ltd. Common Stock,,,
CEE,The Central and Eastern Europe Fund Inc. (The) Common Stock,,,
CEIX,CONSOL Energy Inc. Common Stock ,,,
CELP,Cypress Environmental Partners L.P. Common Units representing limited partner interests,,,
CEM,ClearBridge MLP and Midstream Fund Inc. Common Stock,,,
CEN,Center Coast Brookfield MLP & Energy Infrastructure Fund,,,
CEPU,Central Puerto S.A. American Depositary Shares (each represents ten Common Shares),,,
CEQP,Crestwood Equity Partners LP,,,
CEQP^,Crestwood Equity Partners LP Preferred Units representing limited partner interests,,,
CF,CF Industries Holdings Inc. Common Stock,,,
CFG,Citizens Financial Group Inc. Common Stock,,,
CFG^D,Citizens Financial Group Inc. Depositary Shares each representing a 1/40th Interest in a Share of 6.350% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,,,
CFG^E,Citizens Financial Group Inc. Depositary Shares Each Representing 1/40th Interest in a Share of 5.000% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series E,,,
CFR,Cullen/Frost Bankers Inc. Common Stock,,,
CFR^B,Cullen/Frost Bankers Inc. Depositary Shares each representing a 1/40th ownership interest in a share of 4.450% non-cumulative perpetual preferred stock Series B,,,
CFX,Colfax Corporation Common Stock,,,
CFXA,Colfax Corporation 5.75% Tangible Equity Units,,,
CGA,China Green Agriculture Inc. Common Stock,,,
CHCT,Community Healthcare Trust Incorporated Common Stock,,,
CHD,Church & Dwight Company Inc. Common Stock,,,
CHE,Chemed Corp,,,
CHGG,Chegg Inc. Common Stock,,,
CHH,Choice Hotels International Inc. Common Stock,,,
CHMI,Cherry Hill Mortgage Investment Corporation Common Stock,,,
CHMI^A,Cherry Hill Mortgage Investment Corporation 8.20% Series A Cumulative Redeemable Preferred Stock,,,
CHMI^B,Cherry Hill Mortgage Investment Corporation 8.250% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
CHN,China Fund Inc. (The) Common Stock,,,
CHPT,ChargePoint Holdings Inc. Common Stock,,,
CHRA,Charah Solutions Inc. Common Stock,,,
CHS,Chico's FAS Inc. Common Stock,,,
CHT,Chunghwa Telecom Co. Ltd.,,,
CHWY,Chewy Inc. Class A Common Stock,,,
CI,Cigna Corporation Common Stock,,,
CIA,Citizens Inc. Class A Common Stock ($1.00 Par),,,
CIB,BanColombia S.A. Common Stock,,,
CIEN,Ciena Corporation Common Stock,,,
CIF,MFS Intermediate High Income Fund Common Stock,,,
CIG,Comp En De Mn Cemig ADS American Depositary Shares,,,
CII,Blackrock Capital and Income Fund Inc.,,,
CIM,Chimera Investment Corporation Common Stock,,,
CIM^A,Chimera Investment Corporation 8.00% Series A Cumulative Redeemable Preferred Stock,,,
CIM^B,Chimera Investment Corporation 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
CIM^C,Chimera Investment Corporation 7.75% Series C Fixed-to-Floating Rate  Cumulative Redeemable  Preferred Stock,,,
CIM^D,Chimera Investment Corporation 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,,,
CINR,Ciner Resources LP Common Units representing Limited Partner Interests,,,
CIO,City Office REIT Inc. Common Stock,,,
CIO^A,City Office REIT Inc. 6.625% Series A Cumulative Redeemable Preferred Stock,,,
CIR,CIRCOR International Inc. Common Stock,,,
CIT,CIT Group Inc (DEL) Common Stock,,,
CIT^B,CIT Group Inc (DEL) 5.625 % Non-Cumulative Perpetual Preferred Stock Series B,,,
CIXX,CI Financial Corp. Common Shares,,,
CKH,SEACOR Holdings Inc. Common Stock,,,
CL,Colgate-Palmolive Company Common Stock,,,
CLAS,Class Acceleration Corp. Class A Common Stock,,,
CLB,Core Laboratories N.V. Common Stock,,,
CLDR,Cloudera Inc. Common Stock,,,
CLDT,Chatham Lodging Trust (REIT) Common Shares of Beneficial Interest,,,
CLF,Cleveland-Cliffs Inc. Common Stock,,,
CLGX,CoreLogic Inc. Common Stock,,,
CLH,Clean Harbors Inc. Common Stock,,,
CLI,Mack-Cali Realty Corporation Common Stock,,,
CLII,Climate Change Crisis Real Impact I Acquisition Corporation Class A Common Stock,,,
CLIM,Climate Real Impact Solutions II Acquisition Corporation,,,
CLNC,Colony Credit Real Estate Inc. Class A Common Stock,,,
CLNY,Colony Capital Inc.,,,
CLNY^G,Colony Capital Inc. 7.50% Series G cumulative redeemable perpetual preferred stock,,,
CLNY^H,Colony Capital Inc. 7.125% Series H cumulative redeemable perpetual preferred stock,,,
CLNY^I,Colony Capital Inc. 7.15% Series I Cumulative Redeemable Perpetual Preferred Stock,,,
CLNY^J,Colony Capital Inc. 7.125% Series J Cumulative Redeemable Perpetual Preferred Stock,,,
CLPR,Clipper Realty Inc. Common Stock,,,
CLR,Continental Resources Inc. Common Stock,,,
CLS,Celestica Inc. Common Stock,,,
CLVT,Clarivate Plc Ordinary Shares,,,
CLW,Clearwater Paper Corporation Common Stock,,,
CLX,Clorox Company (The) Common Stock,,,
CM,Canadian Imperial Bank of Commerce Common Stock,,,
CMA,Comerica Incorporated Common Stock,,,
CMC,Commercial Metals Company Common Stock,,,
CMCM,Cheetah Mobile Inc. American Depositary Shares each representing 10 Class Ordinary Shares,,,
CMD,Cantel Medical Corp. Common Stock,,,
CMG,Chipotle Mexican Grill Inc. Common Stock,,,
CMI,Cummins Inc. Common Stock,,,
CMO,Capstead Mortgage Corporation Common Stock,,,
CMO^E,Capstead Mortgage Corporation Pfd Ser E,,,
CMP,Compass Minerals Intl Inc Common Stock,,,
CMRE,Costamare Inc. Common Stock $0.0001 par value,,,
CMRE^B,Costamare Inc. Perpetual Preferred Stock Series B (Marshall Islands),,,
CMRE^C,Costamare Inc. Perpetual Preferred Series C (Marshall Islands),,,
CMRE^D,Costamare Inc. 8.75% Series D Cumulative Redeemable Perpetual Preferred Stock,,,
CMRE^E,Costamare Inc. 8.875% Series E Cumulative Redeemable Perpetual Preferred Stock par value $0.0001,,,
CMS,CMS Energy Corporation Common Stock,,,
CMS^B,CMS Energy Corporation Preferred Stock,,,
CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078,,,
CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078,,,
CMSD,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079,,,
CMU,MFS Municipal Income Trust Common Stock,,,
CNA,CNA Financial Corporation Common Stock,,,
CNC,Centene Corporation Common Stock,,,
CND,Concord Acquisition Corp. Class A Common Stock,,,
CNF,CNFinance Holdings Limited American Depositary Shares each representing  twenty (20) Ordinary Shares,,,
CNHI,CNH Industrial N.V. Common Shares,,,
CNI,Canadian National Railway Company Common Stock,,,
CNK,Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock,,,
CNMD,CONMED Corporation Common Stock,,,
CNNE,Cannae Holdings Inc. Common Stock,,,
CNO,CNO Financial Group Inc. Common Stock,,,
CNO^A,CNO Financial Group Inc. 5.125% Subordinated Debentures due 2060,,,
CNP,CenterPoint Energy Inc (Holding Co) Common Stock,,,
CNP^B,CenterPoint Energy Inc. Depositary Shares Each Representing a 1/20th Interest in a Share of 7.00% Series B Mandatory Convertible Preferred Stock,,,
CNQ,Canadian Natural Resources Limited Common Stock,,,
CNR,Cornerstone Building Brands Inc. Common Stock,,,
CNS,Cohen & Steers Inc Common Stock,,,
CNX,CNX Resources Corporation Common Stock,,,
CO,Global Cord Blood Corporation Common Stock,,,
CODI,D/B/A Compass Diversified Holdings Shares of Beneficial Interest,,,
CODI^A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,,,
CODI^B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings,,,
CODI^C,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,,,
COE,China Online Education Group American depositary shares each representing 15 Class A ordinary shares,,,
COF,Capital One Financial Corporation Common Stock,,,
COF^G,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series G,,,
COF^H,Capital One Financial Corporation Depositary Shares Each Representing 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series H,,,
COF^I,Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series I of the Issuer,,,
COF^J,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock Series J,,,
COF^K,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series K,,,
COG,Cabot Oil & Gas Corporation Common Stock,,,
COLD,Americold Realty Trust Common Shares,,,
COO,The Cooper Companies Inc. Common Stock,,,
COP,ConocoPhillips Common Stock,,,
COR,CoreSite Realty Corporation Common Stock,,,
CORR,CorEnergy Infrastructure Trust Inc. Common Stock,,,
CORR^A,CorEnergy Infrastructure Trust Inc. Depositary Shares each representing a 1/100th fractional interest of a share of 7.375% Series A Cumulative Redeemable Preferred Stock,,,
COTY,Coty Inc. Class A Common Stock,,,
CP,Canadian Pacific Railway Limited Common Stock,,,
CPA,Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock,,,
CPAC,Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares),,,
CPB,Campbell Soup Company Common Stock,,,
CPE,Callon Petroleum Company Common Stock,,,
CPF,Central Pacific Financial Corp New,,,
CPG,Crescent Point Energy Corporation Ordinary Shares (Canada),,,
CPK,Chesapeake Utilities Corporation Common Stock,,,
CPLG,CorePoint Lodging Inc. Common Stock ,,,
CPNG,Coupang Inc. Class A Common Stock,,,
CPRI,Capri Holdings Limited Ordinary Shares,,,
